"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glipr2",54.5968392348694,1.78316662633198,0.314857851866148,5.66340212182492,1.48400834548424e-08,6.49740772412512e-08
"Plcg2",82.6633157104332,1.782408528529,0.215007571232731,8.28998029376212,1.13267232609856e-16,1.09235887124054e-15
"Macroh2a2",37.6641029476463,1.78203337397359,0.255674150921078,6.96993954044137,3.17077220374482e-12,2.02559479374199e-11
"Gls",208.446597609137,1.7799225778664,0.128141573489107,13.8902818921426,7.25492324995555e-44,5.10520397668925e-42
"Fmnl1",122.379979613818,1.77885159659482,0.183203083368874,9.70972520704337,2.74075007980693e-22,4.25172353118079e-21
"Fam189b",38.0430843858397,1.77843162924417,0.269158566748598,6.60737516448909,3.91193804747546e-11,2.23107049135989e-10
"Tas1r3",9.72262031456969,1.77769842357679,0.379802952363336,4.68058084465906,2.86063275546195e-06,9.63452782626647e-06
"Zfp677",36.3142948022402,1.77710563603201,0.286936439482724,6.19337731811164,5.88885280364901e-10,2.98180571373823e-09
"Antxr1",100.69097516605,1.77667577566493,0.309890491926583,5.73323745630068,9.8531535590242e-09,4.39933203659495e-08
"Krt18",6740.1574383035,1.77385482633993,0.2344811432765,7.56502122752021,3.87801272117728e-14,2.96326925808538e-13
"S1pr3",116.912469178124,1.77354431434258,0.19712883525759,8.9968791832259,2.32224885945078e-19,2.84433220660857e-18
"Pnma8b",9.80938658675296,1.7729171609984,0.476342950729836,3.72193428764296,0.00019770247929286,0.000512089542935335
"Piezo2",39.8457365587484,1.77177363720589,0.231950347485747,7.63859013970551,2.19613180421228e-14,1.71565265093105e-13
"Atp2b2",155.194910609853,1.77167635384498,0.31092198320014,5.69813795605618,1.21123024313199e-08,5.36530352073807e-08
"Vash1",101.099163118952,1.77130918629807,0.184347397791715,9.60853913598167,7.35855549024455e-22,1.1108057622998e-20
"Igsf3",36.7451874611112,1.76921578809616,0.288843971221113,6.12516086320463,9.05920333362366e-10,4.4996960841485e-09
"Cdnf",11.3214537449082,1.76884842624978,0.383212156484475,4.61584633033801,3.91496563709132e-06,1.29776587937756e-05
"Gdpd1",26.5913373150775,1.76822003465607,0.267551183081991,6.60890381529055,3.87176161435389e-11,2.20951872330705e-10
"Prkx",161.394810681655,1.76809429618033,0.171175432534284,10.3291358462097,5.20271665764292e-25,9.82517114112219e-24
"Cd72",98.6254445555491,1.76696697023436,0.224284012835027,7.87825644770349,3.31980826938322e-15,2.81575122096587e-14
"Apobec3",120.490919978302,1.76662971291373,0.179151603053896,9.86108794338981,6.1380661034295e-23,1.00528486173602e-21
"Ier5l",50.1267654144996,1.76519374118185,0.312530564417367,5.6480675561208,1.6226141785372e-08,7.07413912890176e-08
"Fndc7",4.24912832419777,1.76471081576721,0.705079683590402,2.5028530204997,0.0123196694276308,0.023220299633075
"Pam",946.490199796808,1.76397946542646,0.148550724043782,11.8745935220521,1.60411867947343e-32,5.10971160086311e-31
"Rhebl1",18.6835455558237,1.76394926392972,0.340958591878427,5.17349996728835,2.29749163051593e-07,8.82269605257196e-07
"Sez6l2",14.565458223022,1.76324797065949,0.392999252575226,4.48664459055677,7.23536207732279e-06,2.32231782804393e-05
"P2ry6",68.676970983541,1.76274823278463,0.218301298498481,8.07484080447141,6.75647363245231e-16,6.08477165526983e-15
"Tril",29.9603622851059,1.76265745622288,0.26950356536716,6.54038640943955,6.13600868360018e-11,3.43597920445956e-10
"Cerk",175.097781445053,1.76162125101181,0.191949887637999,9.17750602873014,4.41190767577236e-20,5.72588887486108e-19
"Clcn5",50.4820800010804,1.75949454496042,0.407497036908865,4.31780942091593,1.5758540477474e-05,4.82062592747823e-05
"Brd3os",3.88775270389638,1.75668521315538,0.697285260534284,2.51932073224859,0.0117581497467983,0.0222822114851522
"Prelid2",23.7021026134782,1.75545158402504,0.420224345228528,4.17741524011509,2.94840478809202e-05,8.6750600021016e-05
"Prickle2",64.389748232876,1.75476060501948,0.208803009370484,8.40390476320179,4.31872972846886e-17,4.3533077932883e-16
"Nsl1",15.5417922392451,1.75471811065074,0.464844221205269,3.77485194093846,0.000160102726723365,0.000419929303212772
"Uhrf1",82.9074151149432,1.75353623385911,0.417679564790637,4.19828112667679,2.68948624532457e-05,7.95371076098143e-05
"Ifi214",7.08096804606236,1.7532298892405,0.450348438994618,3.89305199581574,9.8990924762956e-05,0.000268743588761629
"Niban1",100.07672553254,1.75259475547382,0.216013767959227,8.11334745942963,4.92440015731845e-16,4.50053697340704e-15
"4933430I17Rik",2.75005877429561,1.75230720152817,0.707762606327092,2.47584032536235,0.0132923010731583,0.0248787030704835
"Soga1",149.037211785535,1.75203423421774,0.161712553213981,10.834250028193,2.36898569934949e-27,5.23809060189498e-26
"Gpr141b",5.46943225575488,1.75202033363879,0.692059894661486,2.53160217367569,0.0113542732034128,0.021575881712476
"Lpcat4",47.1048642048617,1.75138076354933,0.31902441403894,5.48980167811093,4.02385294387384e-08,1.67535312558545e-07
"Zfp608",99.0952480767169,1.74991342644912,0.208130525551426,8.40776921988189,4.17882356929039e-17,4.22609222933646e-16
"Dock10",147.07097910951,1.74986769285023,0.168990510970729,10.3548281072026,3.97900653472771e-25,7.59169834414492e-24
"Tlr6",23.0743080517913,1.74899973281711,0.294542476393551,5.93802209525865,2.88481171527814e-09,1.36162230080726e-08
"H2-Oa",13.8142188395473,1.74796019154585,0.474636251658554,3.68273638062376,0.000230743741068424,0.000590646530560624
"Tgfbi",1515.84679922053,1.74794849777173,0.127546189559678,13.704435262285,9.55075099692088e-43,6.11611587197283e-41
"Thsd4",56.1786038880597,1.74704033845449,0.25143175323809,6.94836796051037,3.69536137567969e-12,2.34292747446742e-11
"Anxa5",2724.78228671141,1.74681901749853,0.141313678112521,12.3612876037918,4.23321180699112e-35,1.57317371309206e-33
"Slc6a8",398.505712292278,1.74632989921846,0.139966973994138,12.4767282551354,1.00012390568716e-35,3.91316979335142e-34
"Nyap1",10.861141554102,1.74577430122718,0.433562092029601,4.02658427321175,5.65929620500862e-05,0.000159416430542001
"Trim36",12.7303705078268,1.74538077587231,0.375368823074968,4.64977555028252,3.32296455012858e-06,1.11087617285458e-05
"Flna",1406.52748110615,1.74509205407219,0.240246167641867,7.26376645755108,3.76457760881236e-13,2.63008825240809e-12
"Gspt2",16.9537122893997,1.74498904638653,0.311068121460843,5.60966851309509,2.02714524799424e-08,8.74507624816534e-08
"Il7r",19.9000649845044,1.74325516959191,0.403708549010891,4.31810318077975,1.57375859794611e-05,4.8165289188339e-05
"R3hdml",9.02996745520694,1.74062426270695,0.568677883784632,3.06082636997037,0.00220727053538835,0.00481550816909491
"Fam118a",65.6078456388285,1.73896603166561,0.188717109357405,9.21467077143619,3.12234998354087e-20,4.10407181430333e-19
"Cplx2",72.0266282549766,1.7389556562902,0.226904176029976,7.66383275405414,1.80464867072973e-14,1.42364164318819e-13
"Phldb1",276.835130646696,1.73817119024366,0.126380400939208,13.7534869119442,4.85328444375634e-43,3.16266673241544e-41
"Dennd2c",27.4522258708119,1.73726944921116,0.221038148128929,7.85959104307113,3.8538962343576e-15,3.24938759039891e-14
"Igkv1-117",7.57264988895954,1.73720445296729,0.543992934086549,3.19343201742929,0.00140592437079828,0.00317232898443839
"Map3k6",82.726787531109,1.73653621968801,0.295241010704272,5.88175814581333,4.05931211164787e-09,1.8861584044757e-08
"Nipa1",34.594530710476,1.73617482482122,0.22251654843738,7.80245261313595,6.07154312272384e-15,5.01186657324934e-14
"Tubb2b",685.056854272097,1.73570713197445,0.389712916891068,4.45380960380025,8.43599152346996e-06,2.68163681080142e-05
"Specc1",94.5625816276748,1.73468564338975,0.213989954385837,8.10638821045777,5.21466514228795e-16,4.75876764242225e-15
"Lrat",546.109776223653,1.7345043476032,0.252707289840538,6.86368940404408,6.71044499951198e-12,4.13713981983074e-11
"Hrct1",6.96540520390706,1.733152331344,0.594941253682034,2.91314868588737,0.00357804190251617,0.00752374131832708
"Cd300ld4",21.9865193259688,1.73268802711128,0.383789201607732,4.51468675995279,6.34104204211113e-06,2.04877208577777e-05
"Pgd",1977.15874775001,1.73236549149288,0.125544635484854,13.7988013968297,2.59125222210224e-43,1.74386563179804e-41
"Pcdhgb5",2.99175658859257,1.73235396154721,0.650518593067697,2.6630352767902,0.00774392952862051,0.0152562171371279
"Frmd6",231.673295217039,1.7314633372421,0.152485761250874,11.3549181447404,7.01055216649595e-30,1.85880070122265e-28
"Kank4",5.17285851135801,1.73111903451791,0.674442211666436,2.56674182690997,0.0102659014571131,0.0197213083983249
"Adgrg1",229.708448115218,1.73060669684907,0.186716998999731,9.26860814023454,1.88590750425552e-20,2.52003539214852e-19
"AA388235",6.70955559699244,1.72983363970893,0.557448499787114,3.10312726712789,0.00191487274991777,0.00421686696605524
"Sgo2a",27.0602968531765,1.72965259873469,0.365168447643817,4.73658830573932,2.17346060233618e-06,7.42418519147945e-06
"Pspn",2.21411673537641,1.72802908347444,0.774168384167393,2.23211011817914,0.0256076858659252,0.0448959304964643
"Lax1",15.2816882474602,1.7279991544352,0.435670273743486,3.96630033898665,7.29968700047511e-05,0.000202572060755425
"Pigz",4.22844914458426,1.72795560131794,0.586947601677395,2.94396909771799,0.00324032351903981,0.00687083723268444
"Cacnb1",14.0554416774196,1.72732016260043,0.462852735918755,3.73190008085774,0.000190040885967098,0.000493418445088817
"Ighg2b",57.6236792367873,1.72716562436006,0.74465455318265,2.31941860420803,0.0203723498590802,0.0365552723329453
"Ackr3",35.5159993671623,1.72671747120788,0.356159318249105,4.84816031122392,1.24611684389037e-06,4.37440903449908e-06
"Rhoc",576.232995143939,1.72468568743933,0.199958520914554,8.62521726781686,6.39710892390874e-18,6.90731008487625e-17
"Csrp1",564.473350034942,1.72467544329007,0.22987692888228,7.50260346558429,6.2562595699695e-14,4.70095801305016e-13
"Kcnj9",3.15337858372555,1.72415223286104,0.772466940073379,2.23200779660197,0.025614447642252,0.0449035315444878
"Rhof",14.9988846353376,1.72333752471699,0.351937652186285,4.89671256829549,9.74532209946307e-07,3.47508046425362e-06
"Rhbdf1",308.805872422782,1.72324254426285,0.10857294269801,15.8717494565469,9.94302985261263e-57,1.67286957711184e-54
"Pde10a",18.0621918145689,1.72204373809748,0.351231289386147,4.90287679411228,9.44432238453689e-07,3.37359726636989e-06
"Def6",23.9896224734101,1.72163899268563,0.351651841204241,4.89586230172956,9.78755857916486e-07,3.48879712297003e-06
"Hmga2-ps1",12.5197755350021,1.72132803027177,0.456189342176067,3.77327541687157,0.000161118255498468,0.00042247315875746
"Irag1",106.931250303195,1.72100887719356,0.248917083518888,6.91398458018238,4.71226418840812e-12,2.95927632625956e-11
"Dab1",18.0771320755164,1.72069801866687,0.335550426151019,5.12798639061316,2.92857607122143e-07,1.10768766298988e-06
"Rims3",2.61211399864247,1.72066352859768,0.718040494485608,2.39633215927513,0.0165600758048669,0.030269365226733
"Mapk8ip1",104.45153548464,1.72059310904943,0.204911790140172,8.39675017173214,4.59005195150755e-17,4.60922905407218e-16
"Sinhcaf",95.3121071308022,1.71619575757722,0.168184225955752,10.2042611179763,1.89759954004543e-24,3.45658215429339e-23
"Prune2",12.6453804455763,1.71599040976681,0.384229475231606,4.46605614713043,7.9674707944808e-06,2.53880822991488e-05
"Ly6g6e",4.19757134961912,1.71556108787476,0.62917547779333,2.7266814242215,0.00639747724152244,0.012803948449103
"Slain1",16.6448067661996,1.71527381773214,0.419004963252717,4.09368377027456,4.24573276947957e-05,0.000122125856954862
"Npb",12.8233393661352,1.71365742828357,0.362518924727073,4.72708405381519,2.27766998451028e-06,7.76009543507578e-06
"St3gal2",121.20397977736,1.7133011462414,0.191396213355015,8.95159374476991,3.50386372630885e-19,4.22724941217718e-18
"Ctbp2",117.408728750237,1.71213179566797,0.196120695764636,8.7299904224422,2.54694189700878e-18,2.86194618627453e-17
"Cnbd2",9.35701877085388,1.71184869749513,0.377817248209832,4.53089080926344,5.87354920809094e-06,1.90437587936473e-05
"Rcor2",4.61838705949235,1.71145329838238,0.559742757370324,3.05757113575314,0.00223138672399344,0.00486296209384675
"Cdh24",11.7018183953094,1.70902359239497,0.340389934026582,5.02078181977468,5.1461586810405e-07,1.88706080265537e-06
"Gm12279",5.38367705091307,1.70851249638885,0.502270733719361,3.40157684230804,0.000669982900749009,0.00159621183627213
"Rgs11",12.8352562962015,1.70779664501512,0.500539718297555,3.41191034914013,0.000645093255686553,0.00154048269457949
"Gpm6a",75.4329090672015,1.70745738592641,0.273870664766948,6.23453916606725,4.53109958474275e-10,2.32033923671373e-09
"Ddr2",198.476623095582,1.70629750303043,0.192249991468125,8.87541003253225,6.96762380772368e-19,8.13050528433431e-18
"P2ry10",16.0570515587423,1.7061401091355,0.369039192107326,4.62319489535222,3.77874380398833e-06,1.25553342155138e-05
"Rgs19",53.2394265426062,1.70552974497412,0.218086590544735,7.82042463369283,5.26454440139701e-15,4.38680428800785e-14
"Mcemp1",7.35174265985516,1.70527882490774,0.586853960232632,2.90579759269539,0.00366318325078637,0.00768994242539738
"Foxs1",25.6627604943932,1.7049037949136,0.370538987626539,4.60114549843795,4.20173785214135e-06,1.38859932909964e-05
"Alox12",30.4284908174227,1.70368023707606,0.246471474155481,6.91228160546208,4.76919902494964e-12,2.99299987639006e-11
"Nlrp1c-ps",4.06035333718185,1.70327598852195,0.587877033862577,2.89733377970351,0.00376349111869009,0.00788441590826324
"Adrb2",42.93207547976,1.70318698601569,0.318246005349949,5.35179376137915,8.70866202192694e-08,3.49991765558745e-07
"Acot10",38.5667765880816,1.70201433532664,0.260422459552714,6.53558966553776,6.33594086895201e-11,3.54257576017205e-10
"Nav1",343.77068520216,1.70183237279786,0.161085352305435,10.564786608102,4.33954505079413e-26,8.77726341585213e-25
"Ap1s2",50.3225279364124,1.70048945694029,0.271207496740647,6.27006803785536,3.60890376925041e-10,1.86564195691389e-09
"Ehd2",203.18169776629,1.69856506233498,0.208034981950777,8.16480500734669,3.21954854535283e-16,2.9926762897461e-15
"Akr1b8",134.968397680588,1.69632915717626,0.225774606605885,7.51337443425331,5.76224106358713e-14,4.34032541163236e-13
"Tm6sf1",30.5136539739748,1.6954092445397,0.239085038577725,7.09123939592955,1.32916185199259e-12,8.7790144164264e-12
"Mlph",64.2258217016201,1.69483184071488,0.227031041231025,7.46519873020461,8.31739847067796e-14,6.14001170709362e-13
"Kctd17",166.284839404979,1.69463730029674,0.185172939585712,9.15164658555485,5.60722633396072e-20,7.22652769934617e-19
"St8sia4",31.0540663711171,1.69417576478797,0.256779504197892,6.59778423546734,4.1734804253787e-11,2.37365095981818e-10
"Gpr68",11.3742279972402,1.69396094411758,0.414119732724037,4.0905100874447,4.30425488770978e-05,0.000123732285192365
"Eid3",7.48281971044617,1.69386715369313,0.389684621839014,4.3467641748329,1.38160624754045e-05,4.26440740881107e-05
"Ism1",4.70166376603897,1.69172211591073,0.629738491569357,2.68638830015747,0.00722290941804312,0.0143135651140083
"Tagln3",5.19449878397106,1.6909090174489,0.767941401458728,2.20187245307646,0.0276743193369375,0.0481542523475651
"9930111J21Rik2",26.8681690117106,1.69088310609251,0.284591347674846,5.94144242229176,2.82524971978041e-09,1.33589413806786e-08
"Rgs2",122.075075978473,1.68765323334845,0.214124870573131,7.88163107270651,3.23134907129707e-15,2.7444964324229e-14
"D130040H23Rik",4.43991313166613,1.68738402606912,0.595733050402032,2.83244991180258,0.0046192802567387,0.00950934590783794
"Zfp850",18.29279092004,1.68714708854049,0.307206486890007,5.4918992942508,3.97634120888121e-08,1.65668948115184e-07
"Grk3",153.808568702597,1.68697040449758,0.200788186983979,8.40174130678405,4.39906095837089e-17,4.43186832643277e-16
"Fbxl12os",6.28974596475878,1.68524311377765,0.472433652257016,3.5671529869359,0.000360880809122308,0.000896245455505442
"Stard6",7.32612419259719,1.68336139638445,0.489571116028486,3.43844099717373,0.000585074024072083,0.00140531667274524
"Inpp4b",6.03882486015364,1.68310214330086,0.590584940468545,2.84989004624052,0.00437343451972764,0.00905055939355915
"Hmox1",441.208173572036,1.68240407793118,0.180547980863286,9.31832120130504,1.18195583780178e-20,1.60135114862354e-19
"Slc2a12",3.03548239140833,1.68136604094465,0.700951722335401,2.39869021983818,0.0164538279561499,0.0300959669879883
"Lsp1",214.768733026221,1.68115950874915,0.222164962586305,7.56716760905119,3.814496089472e-14,2.91593883221224e-13
"Shisa9",11.6988039124392,1.68059862828081,0.390798020475933,4.30042768956223,1.70468790313834e-05,5.1940498886041e-05
"Tmem116",3.89855301874123,1.68031569074236,0.529006795212667,3.17635936995262,0.00149136077589456,0.00334918260884367
"Atp1a2",147.651938188419,1.68009740207043,0.546268837647152,3.0755871217308,0.00210088541290458,0.00459804710698025
"Sulf1",41.1170251139041,1.67996453004932,0.313395668957295,5.36052248468769,8.29815974024338e-08,3.34365430682962e-07
"Ccdc68",76.7475856388178,1.6777881522466,0.2675282165206,6.27144371561049,3.57715609442328e-10,1.85026349467556e-09
"Kcnab2",33.8605056841261,1.67776844841998,0.305975005589599,5.48335131226488,4.17343062656787e-08,1.7345088840308e-07
"Rab7b",65.8082511868493,1.67768613454245,0.302664452811058,5.54305640771684,2.97237055667563e-08,1.25736370039762e-07
"Kif21b",92.678064595653,1.67741577792264,0.205212335678071,8.17404944191126,2.98207521541606e-16,2.78031566809597e-15
"Dlg5",250.072213762258,1.67446517966295,0.143295616678936,11.6853900940648,1.5138293202218e-31,4.46121643779377e-30
"Map4k1",38.5780197010825,1.67441439354038,0.263255975923757,6.36040411870961,2.01223632026529e-10,1.07135953910097e-09
