"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A630001O12Rik",3.36536679144384,-3.63515251337825,6.36269632731786,1.16010890424465e-07,8.09510035772763e-07,7.58456719129494
"Rab25",3.36565239628003,-0.0403031412200914,10.0514002659767,8.89311496896356e-13,2.09315928027462e-11,18.8874935169078
"Sphk1",3.36586345571643,0.204118667940867,6.94130978988535,1.70144373156446e-08,1.38749196104596e-07,9.42064764820689
"Ankrd55",3.37943928504295,-0.393011156417406,11.4891261821946,1.37289566709805e-14,5.48035373778166e-13,22.8400881989322
"Bnipl",3.3856032346044,-3.97945411935272,5.29675495223682,3.97120502236259e-06,1.14480285649675e-05,4.19195937260301
"Cd34",3.38566543023769,2.45991927058773,11.66113423361,8.48604498180092e-15,3.64632102232964e-13,23.5868579535187
"Adamts4",3.38711024091764,-1.45842745154294,7.37011239305662,4.14185720490644e-09,3.9129810196974e-08,10.7834254687536
"Airn",3.38719892299481,-0.790997006232129,11.2265013707713,2.88298558115396e-14,1.03575261149597e-12,22.1386052077195
"Slc23a3",3.38772333339704,-3.32825621301636,4.86639786495154,1.61797101214226e-05,4.35052558950975e-05,2.82795187104581
"S100a11",3.39342357866671,4.21224299580559,11.6944050550696,7.73541458696111e-15,3.38565091575166e-13,23.5940814491461
"1500015L24Rik",3.40022389170321,-5.16190520274057,8.61559210134532,7.43129679834401e-11,1.06791863490425e-09,14.6045151929134
"Rnf208",3.40177009410259,-2.01447195313367,8.33054035579888,1.84068270849912e-10,2.39984574701344e-09,13.7613186279112
"Piwil2",3.40498184581022,-3.15285323798105,5.73063610497116,9.4752973003423e-07,2.94103023554929e-06,5.55673881995841
"Fbp2",3.41005768966441,-2.24099936615134,5.69069451258474,1.08164369832544e-06,3.34036264858931e-06,5.42736880867554
"Olfml3",3.4128697719269,3.37861474114566,13.1047615966634,1.73624803471536e-16,1.31340133427145e-14,27.4258896437485
"Ydjc",3.41291057456394,-1.4407176964051,9.44518121845596,5.58869010114801e-12,1.07321935297992e-10,17.1294064038979
"Slc25a24",3.41545374633845,1.83286517370125,10.8569810269876,8.3132219694075e-14,2.60336698163031e-12,21.3330933490683
"Fhdc1",3.41603200481317,-1.07578612867626,9.73688244329345,2.29460353677658e-12,4.88514483010698e-11,17.9831559142796
"Col3a1",3.4173480085572,6.46741175316596,12.7571882552426,4.32423369427255e-16,2.90727556679384e-14,26.3511960667701
"Cd8a",3.41799729611632,-0.788050949695066,6.58741923184715,5.49803299008878e-08,4.0598806552848e-07,8.29070917236486
"Ovol2",3.41839324682409,-2.46298780310915,8.43271925568232,1.32845446915349e-10,1.78324503132295e-09,14.0683035958928
"Slpi",3.41897771762782,1.02780575056908,5.18901947985857,5.65554852397556e-06,1.60460758659291e-05,3.65807475176107
"C1qtnf6",3.42703199952044,1.49402105505895,11.4399311273483,1.57651515013069e-14,6.16360162653614e-13,22.9364622699401
"Ccdc180",3.42866366055546,-4.09389480078591,5.77197824685343,8.26140922345411e-07,2.58058051422639e-06,5.69507665613218
"Sctr",3.42974479579684,-2.23063865900092,7.65770312081564,1.61684260701619e-09,1.68436841384163e-08,11.6788756104648
"Fstl4",3.43364002536112,-3.4089252125786,7.38406790666735,3.95648511614226e-09,3.76120545752487e-08,10.8207802225531
"Robo2",3.43617627850818,2.06369725071816,13.2215694400194,1.28196253549141e-16,1.02032384324789e-14,27.7038981362741
"Cd24a",3.44004937382489,2.6165811120969,10.4583467156271,2.65800952605226e-13,7.12484273682837e-12,20.1792821643686
"Sele",3.44082642583329,-3.2865474564314,5.47923291326791,2.17695906783135e-06,6.47629674612922e-06,4.7593406868654
"Podxl2",3.44351814910601,-1.80718025858759,7.4935915337453,2.76348779107228e-09,2.71180344050329e-08,11.1692661674866
"Wnt7b",3.44655872150552,-1.79594837935463,6.94342643305976,1.68957577947664e-08,1.37868317626884e-07,9.42894400841327
"Cd109",3.45138847232742,-4.07956523479048,6.8747009133918,2.12093737546208e-08,1.6958975916871e-07,9.21127743907458
"Fbn1",3.45187428684449,2.84672949736949,12.3966837662205,1.13197791599039e-15,6.59479116056836e-14,25.5536819267574
"Fam83e",3.4519519233541,-4.16142849488143,4.59530234604861,3.86953026845596e-05,9.90726907395332e-05,2.04061034086279
"Gm609",3.46089285662437,-1.51780824029135,8.28627431317318,2.12071703942915e-10,2.72376304165411e-09,13.6464705119822
"Sybu",3.46235222344462,-0.512375087759609,7.23865699406728,6.37958024937584e-09,5.75385642645066e-08,10.367022208459
"Arhgap20",3.46580779865602,-3.67756733506042,5.38488795125689,2.97147677373034e-06,8.68805128360829e-06,4.47334918469411
"Lrrc55",3.46789171641133,-3.47339919009577,6.1631641483826,2.25240282338877e-07,1.26722812810372e-06,6.9467636877231
"Cttnbp2",3.46994716937991,-0.00471503981360754,11.1643500478785,3.44081636246474e-14,1.21093329044729e-12,21.9976564626518
"Slc17a7",3.47159022973745,-5.07026341360703,9.37516724547427,6.93075044599381e-12,1.29535926146331e-10,16.8625897857575
"Ddias",3.47283796491182,0.164389786115213,13.7235863245065,3.54692042252586e-17,3.42343994662225e-15,28.9209966432429
"Cxcl5",3.47407126264674,-2.84689766579639,5.08603711415355,7.92090561067037e-06,2.21072578151932e-05,3.53973058977882
"Ccr1",3.48080395440679,-1.60674358547742,7.37371013957874,4.09324772258319e-09,3.87413241273544e-08,10.7943976141745
"Mycbpap",3.48092097841994,-1.70040489065978,9.43266864285535,5.80758394836772e-12,1.10948872963388e-10,17.0816135299758
"Col6a3",3.48765184910516,4.93960250457933,14.9330256374168,1.81157237360997e-18,2.9947907560103e-16,31.9065739054262
"Fjx1",3.49318392812983,-1.60228694183608,8.41660645835469,1.39845807784684e-10,1.86957812979084e-09,14.0394185517276
"Frem1",3.49349159477473,-0.0670553735922271,8.44379404513369,1.28240213382e-10,1.72950448360385e-09,14.134721972291
"Trim69",3.49371709784663,-3.91859119915256,6.21579457094879,1.8907683729981e-07,1.26722812810372e-06,7.10770090396329
"Kdelr3",3.49384458899259,-0.598609678008062,8.95798333086913,2.52953393632986e-11,4.08691157595531e-10,15.689057729701
"Lum",3.50022850193889,4.45744659058309,13.3098498413053,1.02044764366462e-16,8.37965688846749e-15,27.8985548236435
"Msantd3",3.5021807105663,-0.915998411476062,11.4516156962099,1.52552926236739e-14,5.9970920105862e-13,22.748848979863
"Greb1l",3.50452621248799,-0.197258175466569,9.83362625559422,1.7120146337352e-12,3.77211946599902e-11,18.262670219705
"Tmc5",3.50640485978487,-2.70631377459489,4.84602414100539,1.72823461913516e-05,4.63016518831373e-05,2.75941942404355
"Meg3",3.50784180571162,1.7819620190533,6.85442090767871,2.26822190938966e-08,1.80418499785308e-07,9.05054414507224
"Casc1",3.50951114456382,-3.69674790805687,6.63543101943405,4.68799401155631e-08,3.51287199006162e-07,8.45021529000965
"Ms4a14",3.51010903509163,-2.83606624770907,5.63230820035331,1.31239735531564e-06,4.01037004015943e-06,5.24897934573661
"Col1a2",3.51600729132046,5.05339755935981,11.3699071031531,1.9205365945104e-14,7.23122563176137e-13,22.5936013644907
"Map3k9",3.51857578794981,-0.932135428519667,13.6578749217474,4.1893677745145e-17,3.92631797910749e-15,28.2560573930395
"Ccl2",3.52501162130583,-0.530557927341587,5.3735223954045,3.08482416557307e-06,8.99911432174114e-06,4.40596160474014
"1700007K13Rik",3.53547755271109,-3.27600392559897,7.41430137633334,3.58302286317611e-09,3.43648692628018e-08,10.9177478096137
"Spata20",3.53644891453058,-5.08081706583794,7.36469441781286,4.21615856779765e-09,3.96868172027736e-08,10.7552202488654
"Col5a2",3.54025367952806,3.18103566813369,12.432596371017,1.02774989036769e-15,6.12553143182972e-14,25.6469757949782
"Efna2",3.54161027282472,-1.80610971269744,10.3060769535283,4.16609616778103e-13,1.06067332255897e-11,19.5953086100995
"Gal3st2b",3.54163652229663,-2.67103297672989,5.98081174783458,4.12970586734065e-07,1.32947232943996e-06,6.35644231254199
"Ap1m2",3.54166818504986,-0.0347483295315142,10.0061462515476,1.01847161789487e-12,2.34802186631789e-11,18.7651744515284
"Enah",3.54694729429692,0.380181330379118,10.9259298107326,6.81345928566398e-14,2.17316586118706e-12,21.4310065234081
"Nid1",3.54845907510235,4.82945963163464,12.9989259968667,2.288755705694e-16,1.68670210368053e-14,27.0164705721999
"Epcam",3.54847139451695,3.10115515204292,9.84036331695129,1.677523199702e-12,3.70876005185399e-11,18.3621367877007
"Bicdl2",3.549958972287,-0.930887661544174,6.99797810723858,1.41079495285731e-08,1.17190215303661e-07,9.60233482588428
"Nav3",3.55299941997426,-3.94742542368802,6.06917722549409,3.07866698755734e-07,1.26722812810372e-06,6.64149564407396
"F2rl1",3.55700667421916,0.0239463017639406,15.2642696398581,8.25490663872874e-19,1.57007110311762e-16,31.9908112448017
"2610307P16Rik",3.56223055867341,-1.98278067008813,9.10249156267042,1.61162039015007e-11,2.74985386754696e-10,16.0913306442561
"Tnfrsf12a",3.56504730973196,3.52402824112969,11.5060190740256,1.30931725059046e-14,5.29189208140989e-13,23.0351208580509
"2700038G22Rik",3.56696610622658,-2.62979737236538,7.37795102058674,4.03668555297494e-09,3.8304088480852e-08,10.807828611192
"Itgax",3.57226392439678,1.38376080769013,10.4875661435333,2.43923069470395e-13,6.61379249265275e-12,20.245199722733
"Wnk2",3.57774508664319,1.16451298483495,9.66431416467029,2.86059258775102e-12,5.93383708639579e-11,17.8636325617893
"Cacna1g",3.58127878723316,-1.80148259095149,8.12634062289131,3.54333245752167e-10,4.31319438488062e-09,13.1476045655678
"Gsta2",3.58540408283064,6.07109161086833,11.762580740545,6.40114889464984e-15,2.86338987891089e-13,23.6477747551093
"Wfdc15b",3.58780528845325,-1.30284552048731,7.41881825792933,3.53035888013751e-09,3.39226571888994e-08,10.9370305081372
"Tnfaip6",3.58798083238828,-2.44616760806143,5.77204444073584,8.25959556289152e-07,2.5803255848468e-06,5.68131269399341
"Elovl7",3.58857377464412,0.852764663802756,6.64027588219914,4.61321442835406e-08,3.4638611790489e-07,8.42240912270586
"Creb5",3.59111336041741,-3.58830562557833,5.94682999107658,4.62333626004821e-07,1.48101348654696e-06,6.25043714881804
"Armcx4",3.59170474384651,1.77808676269996,11.0482613207325,4.79435231026234e-14,1.61900145182188e-12,21.8746513715234
"Msx2",3.59247549325882,-3.4987486164645,7.72678180941773,1.2911077908013e-09,1.38118632029186e-08,11.8918281759919
"A830039N20Rik",3.5926118282484,-1.88235897246155,6.91968588873349,1.82759141947983e-08,1.48056082830206e-07,9.35416071751294
"Src",3.59336235739565,2.66644409191399,17.7008277236507,3.60655535372947e-21,1.97878785403647e-18,37.9964486279271
"Fxyd3",3.59416083866877,-0.608463554456414,7.67183050466522,1.54408759060662e-09,1.61704104073771e-08,11.7346072867974
"Cftr",3.59458660104083,-1.09871559903199,10.9352130409799,6.6336880801395e-14,2.12831369936328e-12,21.3627708485714
"Svep1",3.59463684741173,1.89272587614367,11.4004073298772,1.76217849041932e-14,6.78307604340424e-13,22.8653048829732
"Ncam1",3.5964390893463,0.574414840471261,7.47481241254789,2.93868507441575e-09,2.86848931395895e-08,11.114687883348
"AI506816",3.59701743551875,-4.21052839128839,6.00255195404837,3.84186599336039e-07,1.26722812810372e-06,6.42872444786381
"Scn4a",3.59834797227246,-3.90608730238095,4.92379549777361,1.34329506936478e-05,3.63957406088392e-05,3.02863577274102
"Gm7932",3.60145861536428,-2.77323785885609,9.51164234588069,4.55852462875618e-12,8.97038155996893e-11,17.2962837444954
"Evpl",3.60156664695224,0.492203005393037,14.4076610200672,6.46056809245817e-18,8.54492000792624e-16,30.2962416968103
"Glis3",3.60183501542717,-0.754395057398516,8.43733024213851,1.30908092405263e-10,1.76089424141806e-09,14.1277772412436
"Ppp1r36",3.60413533445458,-2.56481153190873,8.77852298671815,4.4425543012258e-11,6.77355590243054e-10,15.1083243118698
"Tspan8",3.61211400863976,2.28012546395581,9.19903750172596,1.19415287303765e-11,2.10679856721194e-10,16.4478570495843
"Dusp5",3.61721244204731,-1.00562476677974,7.29369477399172,5.3233868368226e-09,4.90749406998217e-08,10.5415662655829
"Pdk4",3.62654536518396,3.61835562838138,7.56926872623921,2.15772703097467e-09,2.17683015250475e-08,11.0156207701046
"Nptx2",3.6368806575041,-4.58737180619715,6.55804523199579,6.06136191318327e-08,4.45171063623827e-07,8.20196090931405
"Myom1",3.64486572648896,0.527853203769877,5.33395098228717,3.51398975138527e-06,1.01833265627474e-05,4.14302966351625
"Bicd1",3.6519650163225,-2.07445870689646,8.04306326868984,4.63364648496331e-10,5.48300702774684e-09,12.8964763956108
"Ms4a4a",3.65454662688511,-2.09159868822232,8.030625352471,4.8233545110689e-10,5.68149868569305e-09,12.8486665739305
"Gm5922",3.65554577845963,-4.52165426343147,6.64670844667034,4.51577390320225e-08,3.39858957096691e-07,8.48461272628793
"Nkain1",3.65658863973086,-1.12980930888101,8.32106397293102,1.89730955289966e-10,2.46374027132808e-09,13.755651248788
"Vxn",3.66037582145014,-2.80043667293748,8.09442160695719,3.9267621023519e-10,4.72654980463177e-09,13.0434771259438
"Lrrn4cl",3.66519462008573,-3.30084181735321,5.99858360282713,3.89286988966493e-07,1.26722812810372e-06,6.41074451638395
"Nxph4",3.67694028426531,-4.22287138894282,6.50596462201743,7.20613757031865e-08,5.23011112602223e-07,8.03860590594806
"Slc5a5",3.67976386520982,-4.50607822690978,6.89522992456657,1.98161936274931e-08,1.59435608262011e-07,9.27648106747323
"Ano4",3.68608539649848,-3.30653008312703,7.65193189836158,1.64754900455586e-09,1.71153213256412e-08,11.6612487358931
"Ccdc92",3.68835480403346,-1.08325582691113,13.5650738175143,5.30432756322375e-17,4.84830533844201e-15,28.0575384333908
"Klf6",3.68976469955517,4.18504737096343,19.1321010647034,1.92268065567804e-22,2.072249188351e-19,41.0317972575386
"Wdr72",3.70964642123954,-2.5081561976649,7.08132778826571,1.07136554266541e-08,9.18866461940525e-08,9.86746730527389
"Tafa2",3.71052058536244,-1.64846263392561,6.08115121718653,2.95851887810539e-07,1.26722812810372e-06,6.66717531099242
"Serpinb9d",3.71582488883081,-5.27922890078728,13.9576274800662,1.96858770762786e-17,2.13060494699623e-15,28.7289388168584
"Sfn",3.71809927928978,0.958893547949451,15.3240092991499,7.17302833845865e-19,1.39507311301436e-16,32.5656924261864
"1700086P04Rik",3.71824337220662,-3.94300235435958,6.28025778770805,1.52595500395373e-07,1.04257469855444e-06,7.31637554698682
"Tmem178",3.71900903408647,-0.513555245054775,10.5075305733352,2.30034179963328e-13,6.29127975170174e-12,20.185044133332
"Clic6",3.72035963293538,-0.547979779519939,8.60023003728357,7.80183677715412e-11,1.11251439864744e-09,14.612522045967
"Kif1a",3.72309611390847,-0.171371566527158,9.36043458813781,7.25240030036796e-12,1.35059638999005e-10,16.8931977683962
"Dctd",3.73621475984797,-1.91653591187279,9.48016143741147,5.02005293389383e-12,9.74146355896711e-11,17.2388680819375
"Prom1",3.7404764735172,2.1603569865037,9.92033182324393,1.31807772034874e-12,2.96475794715312e-11,18.6105784279615
"Aloxe3",3.74169743281176,-3.50807647649488,6.18441290581651,2.09874389000619e-07,1.26722812810372e-06,7.00626678738475
"Rnf183",3.74752815021941,-4.76932689986959,6.46716122223623,8.19780030877783e-08,5.88217754749393e-07,7.91448433000129
"Trim6",3.75354571157631,-1.85752250993454,9.38033411991646,6.82139951523471e-12,1.27654858707776e-10,16.9502396705482
"Esrp1",3.75648565771693,-1.05537971847886,10.2870851783779,4.40720318384195e-13,1.11547088802779e-11,19.5704683673749
"Col4a6",3.77302149156545,-0.00983787817029294,7.09385600364674,1.02798327040651e-08,8.83710310920746e-08,9.90601769267834
"Cpxm1",3.77624683721421,1.8007877584589,9.07572630181973,1.75163506927343e-11,2.94984012609998e-10,16.0934259619274
"Scara3",3.78723118314939,3.73358469210974,13.8798559435832,2.39227883828034e-17,2.4763081358938e-15,29.3854811765226
"Ptk7",3.78751578498919,1.55133736908217,13.7165455433525,3.61066512447207e-17,3.45915091758219e-15,28.7252906912877
"Lysmd2",3.78930214048189,0.112012661467343,10.0165683461344,9.87132040243818e-13,2.28187171447603e-11,18.8164129631835
"Kif12",3.80617662576096,1.03618670496063,9.01820834257797,2.09565330756564e-11,3.46600154135553e-10,15.8698159733955
"Sh3pxd2b",3.8070556388467,1.67428390357124,10.2585911527835,4.79578492516467e-13,1.20322569019626e-11,19.6102137534278
"Ms4a7",3.80927069441271,0.418121557982281,7.93016754318545,6.67309928052323e-10,7.61080507448388e-09,12.5436001154529
"Ephb2",3.81952457680187,-0.747338029099098,9.80434370582349,1.87048684954336e-12,4.07614855409756e-11,18.1936093135129
"Sdk2",3.82003116414517,-2.10797961639142,8.02417002875675,4.92488390475545e-10,5.79054418019587e-09,12.8387810290273
"Cnksr1",3.82396762913313,-0.538795708276822,8.23646661156313,2.48765299485077e-10,3.14660733583398e-09,13.4960503240182
"Tmem154",3.82674233407625,-1.72939460830698,8.0151627076416,5.0701658273832e-10,5.93976356236056e-09,12.8103345225564
"Nrip3",3.82932434651642,-4.38686338783613,6.80714282310045,2.65270868070063e-08,2.07743310456201e-07,8.99362874632129
"Hs6st2",3.8297936238476,-2.49870275246821,10.8136724061206,9.4227494899333e-14,2.88789408834247e-12,20.972659805538
"Pkp1",3.83102784017708,-0.470917199415802,9.45877045921434,5.36041325817283e-12,1.03321765833947e-10,17.1850217610863
"Rian",3.83427701346346,0.841741803886791,8.1818709995614,2.96403720465817e-10,3.67725421452724e-09,13.3377936987627
"Nexmif",3.83641798491643,-4.76989483316913,7.28149584745894,5.54118850672957e-09,5.08456626830699e-08,10.4989664588013
"Anxa2",3.83830342317271,5.20575251750294,12.4893428833568,8.82559383657223e-16,5.32148335129636e-14,25.7036165732944
"Fam13c",3.844640775499,-1.13324179611727,8.21407852861499,2.67287131745471e-10,3.3513893537858e-09,13.4274617525827
"St14",3.84998264548708,2.12881941499515,12.3245935637913,1.37487026214182e-15,7.78173431751425e-14,25.3626516484235
"Serpinb9h",3.85480814228372,-4.81623413591654,8.40692249383557,1.44231250592773e-10,1.9221173411042e-09,14.0125047220895
"Cdh6",3.85643126694778,-1.76664244153985,9.24506500182549,1.03551611230531e-11,1.85239939674976e-10,16.5524753080845
"Ddr1",3.86306746986867,3.27608303795574,14.3944805751387,6.67265560895459e-18,8.63007913184141e-16,30.6466258213798
"Gprc5a",3.87548956060971,-1.03933945168467,8.3956633837238,1.49505045550013e-10,1.98523973985739e-09,13.9869068509332
"Flnc",3.87676540286872,-0.566902906009203,4.08495380878553,0.000192280264261753,0.000444756648096106,0.443216642242509
"Ntf5",3.87904823724478,-2.60749568987466,9.04107813898444,1.95134891568071e-11,3.24488496223471e-10,15.9110701393892
"Cand2",3.88864052048179,0.110453715146718,9.58041638219549,3.69409585590571e-12,7.4536019894472e-11,17.5411440565641
